Integration_group	Center	Dataset_name	Dataset_color	NCBI_official_gene_symbol	Minus_log10_pval_or_adj_pval	Significance_value_type	Log2_fold_change	Fold_change_value_type
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PCDHGA3	2.90982568958706	Minus_log10_pvalue	1.56683164499862	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CXCL13	2.90830201828099	Minus_log10_pvalue	1.91242143037215	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CXCR5	2.90720675961846	Minus_log10_pvalue	2.03122475649602	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC102723439	2.90272491654374	Minus_log10_pvalue	2.0192845099903	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SHCBP1	2.89460044131037	Minus_log10_pvalue	1.29218401015334	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SNORD115-26	2.8944167531394	Minus_log10_pvalue	3.00478279642665	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SPATA31A3	2.88765073150366	Minus_log10_pvalue	1.60102506076085	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	IGFL4	2.88714304245482	Minus_log10_pvalue	2.13212322355285	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ARMC2-AS1	2.87101564491036	Minus_log10_pvalue	1.70392130805691	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OR4A15	2.86965600686425	Minus_log10_pvalue	1.60566382064966	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ROPN1L-AS1	2.86076569029883	Minus_log10_pvalue	2.49780358537024	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CYP4F8	2.85474595273008	Minus_log10_pvalue	1.752586321499	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ADTRP	2.84761366895233	Minus_log10_pvalue	1.48175062535294	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC100130451	2.84749922095667	Minus_log10_pvalue	1.99941626728398	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	DDX11L16	2.84583833821226	Minus_log10_pvalue	2.54379979789149	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OR52B2	2.84217386260411	Minus_log10_pvalue	2.4471998065403	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR4260	2.83865798852844	Minus_log10_pvalue	1.36041933895293	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00570	2.83424620963757	Minus_log10_pvalue	2.21354869239503	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	UQCC3	2.83060823747547	Minus_log10_pvalue	1.52676188851703	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	AIM1L	2.8263292341362	Minus_log10_pvalue	1.55112171512657	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PPP1R3D	2.8237606210035	Minus_log10_pvalue	1.43593364467498	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KLF5	2.82264666357241	Minus_log10_pvalue	1.20688970802426	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ZCCHC13	2.81796303210338	Minus_log10_pvalue	1.87027343365338	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	C9ORF62	2.81518896706707	Minus_log10_pvalue	2.25837436682368	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	HMX1	2.81001520438639	Minus_log10_pvalue	2.84906718870649	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FOLR1	2.80905567090587	Minus_log10_pvalue	1.00159180056232	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR8089	2.79997166419648	Minus_log10_pvalue	2.62105727755355	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR6877	2.79795803631154	Minus_log10_pvalue	1.12501017065042	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	AP1G2	2.79729944179375	Minus_log10_pvalue	0.747096095304741	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	GYPA	2.79349076800316	Minus_log10_pvalue	1.47571494818438	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FAM209B	2.79259146996412	Minus_log10_pvalue	2.38486408063552	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	AIM1	2.7828037048838	Minus_log10_pvalue	0.952700909331032	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC79160	2.78105460690648	Minus_log10_pvalue	2.00759403864943	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00552	2.77734193674531	Minus_log10_pvalue	1.51361645974872	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC101928168	2.77727423561938	Minus_log10_pvalue	2.05513629547376	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	GUCY2D	2.77679566755388	Minus_log10_pvalue	1.38738295142562	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	IL17B	2.77292424968931	Minus_log10_pvalue	1.47847113145767	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KRT26	2.76984636518127	Minus_log10_pvalue	1.99775253821982	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FOXP4-AS1	2.76838202339542	Minus_log10_pvalue	1.47108700409443	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	RNF214	2.76805638312251	Minus_log10_pvalue	0.825676653180037	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SPATA8	2.76667714534661	Minus_log10_pvalue	1.88742419353005	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	NKIRAS1	2.76461181288283	Minus_log10_pvalue	1.59265876881789	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MRGPRE	2.76299615907837	Minus_log10_pvalue	2.3324443653094	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	P2RY4	2.76040265958752	Minus_log10_pvalue	2.28344665545707	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CDC26	2.75934113104519	Minus_log10_pvalue	1.62239614111776	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	C1ORF61	2.75754571147327	Minus_log10_pvalue	1.6590869631009	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	WFDC12	2.7521701725646	Minus_log10_pvalue	1.58388853417078	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ATG13	2.75165981275347	Minus_log10_pvalue	1.08682826093946	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC101927730	2.7509849904034	Minus_log10_pvalue	1.82496424608176	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PROKR1	2.75067662460946	Minus_log10_pvalue	2.78219754767013	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00260	2.74703869971338	Minus_log10_pvalue	1.5342504332166	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TH2LCRR	2.74630229999445	Minus_log10_pvalue	2.68699355630998	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	NUTM1	2.73581966994463	Minus_log10_pvalue	1.47363714434846	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00588	2.73555892078734	Minus_log10_pvalue	2.31590430727058	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CD3EAP	2.73251325451908	Minus_log10_pvalue	1.04066242409908	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	B3GNT6	2.73075140545736	Minus_log10_pvalue	2.08364170270155	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TMEM51	2.73047821938231	Minus_log10_pvalue	1.09418985243235	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KRT13	2.72741842998623	Minus_log10_pvalue	1.50587574858428	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	RAX	2.7256200322611	Minus_log10_pvalue	2.01442847884541	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	C3ORF22	2.71720669786507	Minus_log10_pvalue	1.96898674802377	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FLJ31104	2.71542127351528	Minus_log10_pvalue	1.90552203468063	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC100506834	2.71249741690425	Minus_log10_pvalue	1.73305061372153	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00623	2.71159602616946	Minus_log10_pvalue	1.50816382724901	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SRPR	2.70825178731694	Minus_log10_pvalue	0.642272997992281	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	RHPN1-AS1	2.70261781257819	Minus_log10_pvalue	1.68659506254563	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR1292	2.69869330535051	Minus_log10_pvalue	2.71621855126532	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OR2B11	2.6973950975839	Minus_log10_pvalue	1.99360158218831	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PLAUR	2.69584495410994	Minus_log10_pvalue	1.42830894420309	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01487	2.68962489028587	Minus_log10_pvalue	1.32699004244035	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FOXA1	2.68330046074808	Minus_log10_pvalue	1.81277607653741	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KRT5	2.67805536822856	Minus_log10_pvalue	1.58985097505478	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CLDN7	2.67511852800207	Minus_log10_pvalue	1.49514540015199	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SLC9A4	2.67459049319444	Minus_log10_pvalue	1.29849399362597	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01502	2.67327639437428	Minus_log10_pvalue	1.97109209419423	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MYH10	2.66975245434257	Minus_log10_pvalue	0.837678281296305	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PIK3CD-AS1	2.66498222753061	Minus_log10_pvalue	1.47914134563137	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	NDUFV2-AS1	2.66287392542815	Minus_log10_pvalue	1.38625625167478	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	EYA4	2.66162479663324	Minus_log10_pvalue	1.20437381957413	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	HIST1H2BF	2.65931236693585	Minus_log10_pvalue	3.10375760506678	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MRPL4	2.65289109670113	Minus_log10_pvalue	1.25050603763602	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	RAPH1	2.65125662821156	Minus_log10_pvalue	0.929707722498406	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC100506159	2.64831297976524	Minus_log10_pvalue	1.45634732618269	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TSR2	2.64669374978702	Minus_log10_pvalue	0.867868687537617	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KCCAT211	2.64666650938748	Minus_log10_pvalue	1.9416908109356	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OR6P1	2.64559543552075	Minus_log10_pvalue	1.73008861718265	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ZNF205-AS1	2.64531425602124	Minus_log10_pvalue	1.5692190521757	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CMTM2	2.63909454256742	Minus_log10_pvalue	1.73496720086424	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LCE1F	2.63360033460468	Minus_log10_pvalue	1.47400419734005	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	GIMAP5	2.63032457814363	Minus_log10_pvalue	1.8063084426443	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FAM53B-AS1	2.61969971968332	Minus_log10_pvalue	1.30297844476073	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PNOC	2.60837037239213	Minus_log10_pvalue	1.47998908488478	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TRPV6	2.60228832644127	Minus_log10_pvalue	1.36911837197769	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FOXJ1	2.59666501202174	Minus_log10_pvalue	1.80138952867275	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SNORD115-22	2.59499779065639	Minus_log10_pvalue	1.62842410353325	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	P2RY12	2.59268335022593	Minus_log10_pvalue	1.81729830937337	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	USP27X-AS1	2.59241456029502	Minus_log10_pvalue	1.78407181835005	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OR5F1	2.5908233504143	Minus_log10_pvalue	1.343190230455	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	B3GNT8	2.58317664905439	Minus_log10_pvalue	2.05928365001932	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	INSRR	2.5820512593299	Minus_log10_pvalue	1.53416468400811	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00709	2.58115237888008	Minus_log10_pvalue	1.10672288295878	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC100507073	2.58025566730033	Minus_log10_pvalue	2.19708659512303	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00544	2.57584625156252	Minus_log10_pvalue	2.37003384154533	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	BHLHA15	2.5739403660618	Minus_log10_pvalue	2.91839336512666	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	GCM1	2.57021825866569	Minus_log10_pvalue	1.42284700361425	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00111	2.56341628768953	Minus_log10_pvalue	2.38819282202549	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PPP2R5B	2.56065597448083	Minus_log10_pvalue	0.952948477364297	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LAMP5	2.55119507075486	Minus_log10_pvalue	1.58384126509675	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01396	2.55070958708183	Minus_log10_pvalue	2.27361083170704	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MRPL13	2.54794724843643	Minus_log10_pvalue	1.30439390003274	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR4747	2.54567110285212	Minus_log10_pvalue	1.54821653530305	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ZNF560	2.54550650421837	Minus_log10_pvalue	1.42156218296151	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PNMT	2.54245789127476	Minus_log10_pvalue	1.72364444715469	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PRPS1L1	2.54051464864357	Minus_log10_pvalue	1.6448831732966	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	RSU1P2	2.53441093294501	Minus_log10_pvalue	1.27506297745727	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC100131303	2.52830420592364	Minus_log10_pvalue	1.57125401012643	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KCNQ5-AS1	2.52812925254799	Minus_log10_pvalue	2.10447628087945	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ZNF492	2.52582561115303	Minus_log10_pvalue	1.95388132251538	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR602	2.52429395433011	Minus_log10_pvalue	2.35133524926812	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR585	2.51534980278	Minus_log10_pvalue	1.45552850329335	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC00460	2.51462849612757	Minus_log10_pvalue	2.66629723518899	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	UCP2	2.509651324141	Minus_log10_pvalue	1.33311466624806	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC101927954	2.50927187254072	Minus_log10_pvalue	1.44506796330731	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LAMP5-AS1	2.50699139051087	Minus_log10_pvalue	1.76085351337941	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TAT-AS1	2.50524856956001	Minus_log10_pvalue	1.60377738253716	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TRIM43B	2.50084939946762	Minus_log10_pvalue	1.43819404039423	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR711	2.49300528379556	Minus_log10_pvalue	0.711937927499555	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	HHIP-AS1	2.48754779224257	Minus_log10_pvalue	2.4748934660403	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC149684	2.48749155143933	Minus_log10_pvalue	1.28885752588944	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PASK	2.48525507740299	Minus_log10_pvalue	0.91020256491075	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TMEM190	2.48405102029192	Minus_log10_pvalue	2.14974088400997	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ZFP64	2.48358658578938	Minus_log10_pvalue	0.997794345250565	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR5191	2.47286956488326	Minus_log10_pvalue	1.65239996155786	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CELSR2	2.47103849039564	Minus_log10_pvalue	1.02888247976929	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TMPRSS11GP	2.47036039954962	Minus_log10_pvalue	1.16295499159045	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	T	2.46989581176333	Minus_log10_pvalue	1.48163656879319	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OTUD6A	2.46660667610442	Minus_log10_pvalue	1.73236198774935	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR4419A	2.46561886603219	Minus_log10_pvalue	2.18302718388523	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	POTEF	2.46538862923154	Minus_log10_pvalue	1.49146457169192	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CLEC10A	2.4609393364379	Minus_log10_pvalue	1.56019785006859	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC101927087	2.45995980107884	Minus_log10_pvalue	1.61742391041845	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR203B	2.45756053895263	Minus_log10_pvalue	2.75879849951039	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	ZAR1L	2.45694079900638	Minus_log10_pvalue	1.44585356506009	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC101928661	2.45023045325558	Minus_log10_pvalue	1.51684974127557	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	HIST1H2BI	2.44119914562018	Minus_log10_pvalue	1.46900702461754	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	APOH	2.43322117923839	Minus_log10_pvalue	2.03440535137096	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC101928371	2.43204977966791	Minus_log10_pvalue	2.45578390768986	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	HTRA3	2.43154365174595	Minus_log10_pvalue	1.32712489746428	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CHD3	2.42991866194159	Minus_log10_pvalue	0.631091757495463	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CHGB	2.4287133830285	Minus_log10_pvalue	1.10646537323775	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	SFN	2.42586697795836	Minus_log10_pvalue	1.79411825284705	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	KLHL34	2.42451756273513	Minus_log10_pvalue	1.49975173248383	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PSAPL1	2.41709660874467	Minus_log10_pvalue	2.0670856001769	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	STOML2	2.41592405029371	Minus_log10_pvalue	1.1956724370472	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PFKFB3	2.41570716113307	Minus_log10_pvalue	1.65869271307561	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	RAB5B	2.40732290450932	Minus_log10_pvalue	0.867368488848429	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01565	2.40053700857664	Minus_log10_pvalue	1.54824754106052	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	FAM205BP	2.39644344818109	Minus_log10_pvalue	1.45164453380901	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	BMPR1B	2.39454462558689	Minus_log10_pvalue	1.00236807686247	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	BICD1	2.39439619724783	Minus_log10_pvalue	0.871353711823919	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR6878	2.39212287225841	Minus_log10_pvalue	1.7890250675426	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	GFY	2.39199201054942	Minus_log10_pvalue	1.14552003295862	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01611	2.38793974216763	Minus_log10_pvalue	1.07751964212809	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	GRM7-AS1	2.38656519227062	Minus_log10_pvalue	1.93254631786403	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LOC102724009	2.38320463514428	Minus_log10_pvalue	1.71664554236356	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MIR5009	2.38224016946922	Minus_log10_pvalue	1.02555809426474	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	TULP1	2.3819480308154	Minus_log10_pvalue	1.48343355405284	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PRAMEF8	2.380268252738	Minus_log10_pvalue	2.60020927208632	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MAGEL2	2.37992421499286	Minus_log10_pvalue	1.70253397812271	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	IFNA22P	2.37931784870291	Minus_log10_pvalue	1.28537631525391	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MSTO2P	2.37862086401116	Minus_log10_pvalue	1.32286072497478	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CNNM4	2.37860202322037	Minus_log10_pvalue	0.974644999662579	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	MCCC1	2.37780092684568	Minus_log10_pvalue	0.927137662973299	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	OR4Q3	2.37587392698495	Minus_log10_pvalue	1.62027551833878	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	APCDD1L	2.37382254310038	Minus_log10_pvalue	1.29568058028992	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01069	2.36938022460739	Minus_log10_pvalue	2.09242169922033	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	CSNK1A1P1	2.36760464596906	Minus_log10_pvalue	1.3824231350911	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	PRRG2	2.36623233254043	Minus_log10_pvalue	1.2575116758767	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	DDX11-AS1	2.36337095695803	Minus_log10_pvalue	2.02800331613524	Log2_fold_change
Principal cells	LMD RNASeq	LMD RNASeq - CD - PC	Pink	LINC01574	2.3583234072188	Minus_log10_pvalue	2.47810705910106	Log2_fold_change
